<document>
<entity levels="3">
0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	0_12	0_13	0_14	0_15	0_16	0_17	0_18	0_19	0_20	0_21	0_22	0_23	0_24	0_25	0_26	0_27	0_28	0_29	0_30	0_31	0_32	0_33	0_34	0_35	0_36	0_37	0_38	0_39	0_40	0_41	0_42	0_43	0_44	0_45	0_46	0_47	0_48	0_49	0_50	0_51	0_52	0_53	0_54	0_55	0_56	0_57	0_58	0_59
-3.2526855	10.197088	-0.6517229	-7.1984267	-6.3378534	-16.227356	10.965656	-19.342064	1.025671	-4.436352	-7.7669554	-25.209827	-40.24739	-16.909414	-6.6505804	19.379583	-20.165874	13.660176	-16.057178	25.703274	-15.77196	-26.461899	-20.916935	-14.139536	32.68564	25.837297	-10.641281	-38.691097	-3.4747505	-11.799831	-7.087741	-12.413845	13.298259	-12.2213125	10.119043	-2.3907413	-22.3553	-4.130043	-31.96275	3.8720427	-19.5669	2.6011124	-22.931889	9.001174	-18.298786	31.173656	5.678035	16.13861	-14.178154	-10.136673	-37.12719	-18.790936	-23.147305	0.0	-6.9215956	16.35211	27.979794	-11.116226	3.4181967	-19.954428
9.296085	-26.221333	-32.886177	7.751111	-20.362799	8.674051	-18.672638	8.164156	12.509706	17.632515	-4.9982014	-18.038948	17.318243	20.897242	4.336067	-34.60694	-23.113857	-8.790047	19.073713	-25.496971	12.376611	21.758652	11.333713	9.5228405	-16.803864	-11.607316	6.644105	28.044197	18.04748	-33.186813	2.693925	9.412804	-0.9673042	28.998787	-12.085243	21.641533	30.41233	-19.952366	14.714536	-14.568458	-15.643856	-8.603601	19.018204	-3.0518045	3.6226282	-12.962313	-31.877048	-7.9384084	12.456482	-5.04422	-14.786868	-4.416048	10.36237	-6.9215956	0.0	-27.847172	-20.98411	-27.3415	-8.681664	23.391865
20.956387	10.287132	0.17407799	-23.56865	-6.1009398	-24.264812	21.106691	-14.7433195	-30.781286	-20.494623	-17.304598	-10.518792	-23.588636	-8.767856	-12.645471	7.5416775	-14.184598	15.680975	10.446112	31.430424	-4.03372	-2.4958477	2.4304657	-24.156364	9.27018	14.062412	4.190956	-5.5345716	-6.3403254	-13.625414	-26.851734	-3.500413	12.0079155	-22.135866	13.075659	-21.347958	-31.798412	15.050283	-16.378426	15.029781	-16.619627	-5.877552	-0.5106592	30.064241	-7.5232525	33.128944	11.973432	8.294228	-8.787888	0.0013742447	-34.432392	-1.2864056	-30.365276	16.35211	-27.847172	0.0	20.02549	5.4060287	20.090687	-8.101419
11.012098	3.1569386	-13.902274	-0.31046104	-28.091286	-18.997753	7.68474	-27.991165	-0.7759752	-19.164692	-20.326584	-13.566148	-9.953778	-23.165129	0.11781788	10.4230385	2.540556	14.89708	8.250927	13.013012	-13.729219	-12.635854	-12.748808	-6.0437975	29.10718	23.063187	-17.4842	-16.893814	-22.07249	-5.837311	-6.0222282	-19.972578	12.338317	-13.411696	8.420778	-11.044315	-26.64983	30.094559	-16.17686	15.455265	-23.73347	34.3498	-11.544598	7.9191613	-8.67699	11.577654	13.085451	4.0829735	-11.41164	1.6097527	-18.515099	-2.4852123	-13.270804	27.979794	-20.98411	20.02549	0.0	24.57359	14.132738	-8.928329
37.481842	16.140978	-13.422047	-26.187841	-3.4173698	-6.1172132	1.1448622	-1.8600578	-12.161799	-12.265917	-29.1024	-13.257376	-13.703764	-3.447916	-18.138916	26.219908	-16.759712	6.8433037	-35.19709	14.033258	-22.135353	-11.385601	-15.147408	-17.965858	16.33955	10.615491	-23.311417	-14.879832	-21.619001	-23.06435	-10.867393	-6.7822094	14.057682	-12.4214115	14.30803	-20.81376	-8.135883	27.902508	-14.083374	19.524288	-1.0120287	28.95039	-19.410055	6.382004	-18.051365	15.1504	5.1649103	22.592978	-23.224104	-10.688665	-25.240791	-15.753352	-11.617411	-11.116226	-27.3415	5.4060287	24.57359	0.0	25.627953	0.8331909
4.332776	-3.7594395	-15.169603	-22.09248	-17.73164	-23.525625	18.959883	-9.879068	-20.07596	-11.433466	-9.9738865	-23.176165	-6.5110874	-22.17181	-7.6550703	15.620038	-12.944276	16.173704	-27.107828	29.754444	-20.303925	-26.003906	-10.3336935	-11.92275	3.196947	21.104042	-9.529371	-9.501779	-4.987031	-21.33059	-1.3981781	-12.642066	34.693718	-17.056707	0.89334106	0.41904545	-19.732182	20.755402	2.1583443	9.724411	2.725092	3.211359	-43.606873	8.428547	-11.167325	-3.5264893	30.823612	8.3794155	-16.968002	-8.3879795	-19.841703	-7.13433	-3.9474115	3.4181967	-8.681664	20.090687	14.132738	25.627953	0.0	-5.1895275
-17.873026	2.2864819	-15.611455	9.890253	-10.975714	-1.9056778	0.13857937	10.120702	5.7264423	16.623857	-14.750249	-31.554691	34.8852	18.042046	23.983402	10.60585	5.2344303	-16.69338	-2.171051	-11.855488	24.397793	19.923784	15.404964	10.4606695	-10.042337	-12.789014	33.318733	12.634232	24.838535	-18.399254	28.945599	13.097898	-23.023056	21.212414	-18.70897	2.1297226	21.289341	-18.75111	17.621702	-29.37806	-17.381895	-18.145061	10.469255	-17.876095	16.535927	-23.617586	-33.52427	0.32251167	25.591621	-13.658869	-26.296053	12.068238	23.507309	-19.954428	23.391865	-8.101419	-8.928329	0.8331909	-5.1895275	0.0
</matrix>
<matrix matrixLevel="2 2">
0.0	3.806219	-18.78799	-26.81305	17.277256	-11.543443	-24.361542	3.5516815	5.9385414	8.606039	-3.541666	-11.184793	-1.9971027	-0.27762318	-3.1263657	-5.7011013	-7.418298	22.48085	-30.904158	16.678665	27.910831	-15.239842	18.920275	-14.553168	-7.6201673	20.535255	12.868177	7.432394	-21.71053	16.268682	18.952927	-22.855936	21.655817	7.348457	1.3598642	-3.254156	-16.251234	-7.9605064	24.508114	22.25254	26.21538	-18.203218	18.896263	-12.563189	-31.356878	-14.814121	-23.324907	12.719984	10.251127	-5.1132507	27.887045	-26.07523	-0.53523827	17.130838	-8.581359	30.201906	-1.727766	-25.47987	3.0086632	-13.179087
3.806219	0.0	-11.292238	-19.634747	-12.945541	14.409256	13.821211	-7.7265854	-20.64119	-15.228836	-31.59744	12.470956	-12.011614	-19.147118	-17.868778	-26.006153	-3.28203	-8.849121	5.0258074	-11.541853	-6.405904	15.935299	-35.35942	13.391527	0.9273834	-11.473095	-11.639014	18.809994	27.559807	-5.7173357	-7.22447	31.592623	-9.078612	-35.755096	-10.71684	12.059208	21.980434	-1.652236	-26.137262	-22.550905	-14.842738	17.246668	-16.377594	27.179377	21.36335	10.092538	1.6367636	-10.821653	-15.144418	-21.749193	-14.769501	24.78448	8.966317	-32.32218	24.515427	-21.197771	33.72948	6.671957	17.252771	21.676815
-18.78799	-11.292238	0.0	29.716	-30.844109	-8.713821	-10.031649	-11.150671	-16.670431	-13.927616	17.389143	-24.86538	-11.483324	14.721579	-10.851286	18.592905	-13.078694	-10.704291	-12.262508	-22.977308	-13.683196	-3.7840757	-22.24326	1.8547211	-13.057209	-20.893473	-3.1051044	-16.601667	-5.2884893	-17.925823	-15.114267	-24.075062	-35.30233	4.8807106	-13.406095	-30.565872	-12.679398	-20.542255	-1.7791405	-25.533962	-18.247297	-12.383738	-15.007788	-12.555708	6.086199	-19.505924	-8.565738	-13.398696	-27.368063	-2.9912415	-30.34142	-20.290531	-8.914366	-2.608202	3.3331528	-5.3534946	-28.85422	0.41034222	-25.372257	-6.345909
-26.81305	-19.634747	29.716	0.0	-22.244278	-27.952763	-10.179453	-9.9958725	-10.257633	-16.577824	15.979241	-16.840372	-10.289822	11.9480095	-21.091602	14.092	-33.537292	-14.361919	-28.878273	-15.035464	-0.67494774	-24.875233	4.926632	-8.205782	-17.518661	0.5831919	-8.042355	-22.868845	1.9064522	-20.139328	-13.695944	-13.648013	5.8198757	-24.491753	-9.819357	-5.6791573	-22.215168	-32.329914	-20.83586	-5.8848467	2.6543388	-7.515645	-28.734474	-13.664745	-3.3633976	-10.03454	-15.138294	-28.942352	-18.630148	2.4142694	-19.13184	-26.664024	-0.76485157	-14.06075	-12.05875	4.982794	-2.5949726	-18.793522	-7.249574	-28.728943
17.277256	-12.945541	-30.844109	-22.244278	0.0	-17.192457	-6.4350424	25.986172	-4.999916	21.954624	-11.029552	-6.522233	10.87293	-2.3435364	17.907263	-10.994599	-9.65714	-1.0331612	7.968025	14.699172	15.627736	-14.453325	12.473768	-18.526966	-12.950783	16.061228	35.519577	-17.086784	-27.533482	-0.7042484	8.438954	-5.072797	37.453743	8.837572	32.841675	-29.714338	-12.000075	-1.3938465	10.733554	30.405243	11.510874	-13.453782	28.006857	-26.505371	-29.818611	-13.184762	-6.3860464	17.852114	16.615768	-4.116804	30.120613	-18.055958	-0.50963974	34.993435	-21.208752	39.32917	-4.542301	-20.92134	-35.72432	-12.277464
-11.543443	14.409256	-8.713821	-27.952763	-17.192457	0.0	13.6466875	-23.411766	-6.0512104	-23.980278	-12.046924	23.230055	-28.310343	-26.23811	-35.63999	-12.909426	-20.546318	-3.0229034	27.32654	-12.631981	0.62166977	-1.5156136	-18.934029	25.517815	6.520609	4.393585	-4.428953	14.547275	28.93572	-27.8765	-12.641537	12.990753	-38.30214	-28.683453	4.8878994	19.549515	2.292451	-21.216291	-30.959072	-28.421707	4.8321304	18.466866	6.64822	11.980152	13.85985	22.006947	19.282743	-1.063117	0.030308723	-13.783644	-21.599373	5.4375267	5.944829	-5.592355	24.06876	-15.245675	37.503212	5.282262	17.017334	12.574454
-24.361542	13.821211	-10.031649	-10.179453	-6.4350424	13.6466875	0.0	-10.625549	-7.338703	-19.324408	-16.205786	7.333459	9.545023	-8.305007	-12.036808	1.8404732	-14.379396	4.354536	8.117789	-11.580313	-3.2534304	23.73492	-7.5827413	12.450173	4.320818	-13.296838	-24.70705	20.822649	3.3523827	4.0181847	-14.33621	13.24148	-20.336609	-20.217323	-22.622509	30.335234	26.042164	-15.149466	-21.091558	-15.41826	-9.533124	14.500126	-12.904624	27.816706	14.655553	17.704544	9.6144495	-17.880713	-29.078827	-17.48194	-9.94865	27.193693	4.0154314	-35.444706	6.2244625	-26.416992	10.871347	7.091729	13.933287	22.512705
3.5516815	-7.7265854	-11.150671	-9.9958725	25.986172	-23.411766	-10.625549	0.0	23.376717	29.174488	-23.750957	-27.156937	-3.6373367	-24.677685	21.114805	-4.9898586	-18.64834	6.7472725	-15.867172	0.43245792	5.9454308	-47.69018	23.573338	-24.883419	-10.485954	-10.106726	24.499983	-18.803242	-3.8807878	2.708826	1.4183292	-11.66349	24.062742	14.791941	21.735199	-9.619671	-15.821975	-24.383413	14.436361	24.161753	18.01409	-16.269926	17.254068	-13.107517	8.241034	-13.873629	-29.70979	12.088541	23.888702	-0.2904911	9.6490135	-15.769729	-32.685616	8.165957	-17.418468	20.524742	-20.532055	-29.208519	-34.50569	-20.95116
5.9385414	-20.64119	-16.670431	-10.257633	-4.999916	-6.0512104	-7.338703	23.376717	0.0	16.781385	-15.273532	-13.063562	31.342869	-21.915676	18.748701	-12.481098	-18.80708	25.831215	-1.4590282	-1.0315132	24.852665	-14.228558	3.0274296	2.807495	-10.70858	3.0461397	17.906357	-30.97829	-24.82983	18.354805	14.854479	-37.493015	35.97405	7.7184434	9.4453335	-18.93671	-12.58453	-17.888397	17.506004	5.4801455	13.2816	-4.1788445	12.245865	-22.35791	-27.798136	-22.836311	-34.252342	25.43018	6.100916	1.7009811	12.619017	-13.773229	-7.80102	20.501938	-18.175026	5.8177404	-12.958582	-10.790768	-0.11144829	-1.5049362
8.606039	-15.228836	-13.927616	-16.577824	21.954624	-23.980278	-19.324408	29.174488	16.781385	0.0	-22.385862	-9.343192	24.218266	1.4537506	30.149658	-6.185258	-21.170414	11.753596	-30.66745	16.49979	21.969524	-21.724136	30.272335	-31.28318	-25.792494	4.252387	24.226566	-2.0882626	-18.649168	17.445572	9.652781	-16.568104	16.519913	17.636082	21.2907	-23.86813	-11.870187	1.4308281	4.0322094	24.182716	-8.359875	-21.848791	17.19253	-24.566483	-24.593435	-15.423039	-4.8751564	18.967243	16.752308	-22.442999	13.375547	-2.0880747	-11.68902	21.12724	-21.016928	5.351699	-17.26152	-13.975701	-7.8590584	-25.798119
-3.541666	-31.59744	17.389143	15.979241	-11.029552	-12.046924	-16.205786	-23.750957	-15.273532	-22.385862	0.0	-23.236029	-16.95865	-2.7194958	-7.1945467	1.7328682	-4.340762	-19.619728	-11.605756	-10.8841	-13.720854	-7.3781404	-8.811877	-22.30792	-7.787119	-19.8197	-3.547861	-11.732337	-12.978202	-8.013727	-23.932358	-34.789658	-17.304306	-15.893255	-3.9963255	-6.50646	-8.707907	-22.185549	-10.604063	-11.698891	-17.420006	-18.896328	-8.358537	-19.268585	-22.436863	-1.617384	-19.71059	-19.331026	-12.976665	21.345387	-23.077831	-26.272797	-29.554386	-7.4368834	-11.665373	-17.320288	-12.308542	-14.295772	-29.670876	-36.172714
-11.184793	12.470956	-24.86538	-16.840372	-6.522233	23.230055	7.333459	-27.156937	-13.063562	-9.343192	-23.236029	0.0	-3.1373692	0.68703175	-6.9097366	-9.068064	-8.941084	-5.784443	18.300335	-13.94958	-8.17463	13.143902	-15.790066	7.675423	23.802055	-17.92246	-33.2846	6.687806	1.263175	-8.941285	-10.184341	10.218079	-2.0024414	-23.021118	-11.384494	7.7420435	26.404812	-27.851505	-15.259947	-7.4054537	-25.924	0.62065697	-23.518295	2.6649017	15.535467	28.444424	18.436117	-4.6973305	-35.67691	-12.214596	-17.404165	28.232922	27.049366	14.944277	33.457027	-15.942381	47.43348	5.9137297	9.403834	8.880949
-1.9971027	-12.011614	-11.483324	-10.289822	10.87293	-28.310343	9.545023	-3.6373367	31.342869	24.218266	-16.95865	-3.1373692	0.0	-27.173811	2.3863688	-9.040643	-21.018284	10.186453	-23.089283	12.027639	12.121663	-14.750442	6.95681	-16.708694	-23.121098	26.345852	24.839018	-14.707744	-15.964561	10.334181	6.569029	-24.606813	8.647816	23.27576	4.4358835	-0.3225937	-3.6153126	-4.4869556	26.825756	22.858137	1.2938061	-5.872328	8.583877	-23.74174	-0.9853382	-24.277702	-13.604419	24.494877	-3.092617	-21.350185	-1.7084446	-15.528711	-9.236839	8.991833	-9.978376	18.30755	-21.23187	-3.8938293	-18.583883	-17.694702
-0.27762318	-19.147118	14.721579	11.9480095	-2.3435364	-26.23811	-8.305007	-24.677685	-21.915676	1.4537506	-2.7194958	0.68703175	-27.173811	0.0	0.8237438	1.8726768	-16.610462	-8.637901	-6.824853	-18.983236	-9.401127	-6.8546352	-5.601824	-34.67303	-27.316383	-5.9532566	-14.38764	-5.60711	-23.159603	3.4787273	-20.886875	-32.037388	-13.573652	-20.586182	-21.837734	-25.666441	-15.304787	-13.936571	-4.5013237	-16.74135	-27.874737	-6.410803	-23.742916	-18.502516	-19.169392	0.78758717	-12.353595	-14.501808	-22.98619	11.092945	-17.827826	-20.518621	-29.27754	-8.242066	-20.61895	-25.412033	-16.454815	2.8445282	-24.12429	-18.598154
-3.1263657	-17.868778	-10.851286	-21.091602	17.907263	-35.63999	-12.036808	21.114805	18.748701	30.149658	-7.1945467	-6.9097366	2.3863688	0.8237438	0.0	-15.7773695	-26.009794	15.109162	-12.489661	-0.054110527	6.9544544	-12.06945	28.820547	-22.099659	-14.233885	13.820693	14.820903	-14.784633	-8.422501	7.66305	21.294275	-8.962617	24.451637	26.917133	1.0582151	-10.929414	-21.143448	-19.235668	36.559647	-0.6706562	5.8139687	-14.13409	23.289623	-41.69811	6.5087814	-11.250229	-26.057331	24.49165	25.579315	-15.927709	9.072882	-20.51122	-26.452553	8.910625	-9.810793	5.0192375	-15.4889765	-7.581313	-11.7992735	-2.3274136
-5.7011013	-26.006153	18.592905	14.092	-10.994599	-12.909426	1.8404732	-4.9898586	-12.481098	-6.185258	1.7328682	-9.068064	-9.040643	1.8726768	-15.7773695	0.0	-15.115541	-20.798613	-28.584301	-3.0116272	-22.58697	-15.750112	-33.974213	-3.2182865	0.49070168	-2.9417763	-15.378061	-4.964162	-15.3260565	-6.2811384	-16.49139	-15.4968815	-21.974562	-17.532251	4.850319	-11.758364	-18.029964	-5.1589336	-13.404418	-23.28114	3.466879	-11.854486	-4.5233707	-22.78933	-19.765837	-11.188378	-25.867535	-14.875068	-11.638477	14.107114	-18.291252	-5.8690186	-9.410456	-19.654661	-17.652588	3.344881	-25.640371	-16.461063	-25.842104	-22.15529
-7.418298	-3.28203	-13.078694	-33.537292	-9.65714	-20.546318	-14.379396	-18.64834	-18.80708	-21.170414	-4.340762	-8.941084	-21.018284	-16.610462	-26.009794	-15.115541	0.0	-14.526636	-8.550802	-17.785666	-21.676208	2.8416023	0.012425423	-14.999957	-21.93362	-18.519352	-23.938745	2.3745136	-12.184943	-4.7371206	-31.895178	5.507824	-17.64272	-9.937384	-22.7462	-16.256094	-15.144307	-24.188564	-10.011355	-27.659698	-23.087185	-3.5851746	-21.497622	-19.094772	-17.830544	-15.616804	-8.314562	-26.539387	-2.7469788	-9.94989	-15.097254	-17.291958	-10.710526	-23.201262	-25.193941	-17.082905	-8.633241	-13.981123	-8.496996	4.357229
22.48085	-8.849121	-10.704291	-14.361919	-1.0331612	-3.0229034	4.354536	6.7472725	25.831215	11.753596	-19.619728	-5.784443	10.186453	-8.637901	15.109162	-20.798613	-14.526636	0.0	-19.59586	25.11473	11.143502	-11.215337	10.918192	-2.607277	-15.181919	15.336185	23.858654	-5.083892	-43.12538	21.744884	32.02606	-12.491544	27.854057	10.164091	31.838692	-6.0911007	-29.445005	-15.955633	23.311123	11.968915	37.27165	-7.317639	13.6165285	-6.2775383	-15.444584	-11.552168	-5.5016546	10.309082	15.703006	-17.970312	5.0302954	-8.746731	-40.471767	33.113983	-19.710083	9.8780155	-16.747868	-11.327263	-7.202599	-15.35263
-30.904158	5.0258074	-12.262508	-28.878273	7.968025	27.32654	8.117789	-15.867172	-1.4590282	-30.66745	-11.605756	18.300335	-23.089283	-6.824853	-12.489661	-28.584301	-8.550802	-19.59586	0.0	7.7569103	-32.43913	13.64923	-12.368807	11.305697	17.675264	-1.4272709	-32.283623	12.9600935	8.593166	-16.32648	-19.444183	8.010075	1.9931831	-10.331731	14.845783	13.723203	15.26568	-22.162622	-9.442479	-39.76322	-8.001186	8.167904	-13.855185	12.02075	14.81135	43.95519	42.399467	-15.303686	-21.981878	-1.7939281	-24.842445	20.15376	7.972799	-16.985945	-6.870327	-7.080004	14.548511	14.809755	24.026237	-14.843874
16.678665	-11.541853	-22.977308	-15.035464	14.699172	-12.631981	-11.580313	0.43245792	-1.0315132	16.49979	-10.8841	-13.94958	12.027639	-18.983236	-0.054110527	-3.0116272	-17.785666	25.11473	7.7569103	0.0	3.5260248	-16.26472	1.2653065	-29.328362	-11.158605	24.361572	7.78228	-27.0173	-12.230216	-1.5476017	-1.8901997	-12.430798	12.602899	12.509647	16.653961	-2.8763437	-8.711445	-24.00186	-6.77289	21.004719	19.353703	-27.078184	4.228441	-6.7339697	-11.965701	-18.061413	-19.807606	8.713864	6.2593	-12.237361	23.778461	-1.8990431	-8.846117	17.129223	-25.066326	24.647745	17.252018	-27.659296	-8.217909	-25.686724
27.910831	-6.405904	-13.683196	-0.67494774	15.627736	0.62166977	-3.2534304	5.9454308	24.852665	21.969524	-13.720854	-8.17463	12.121663	-9.401127	6.9544544	-22.58697	-21.676208	11.143502	-32.43913	3.5260248	0.0	-6.174141	1.488677	-17.335197	-14.75583	11.583462	17.736946	-15.816901	-15.506149	5.97875	10.933407	-18.827137	17.596325	7.610793	17.614162	-7.7527957	-8.815023	-27.819515	7.5389223	8.846312	7.447472	-10.890348	3.7487106	-1.8830881	-10.712461	-24.256516	-16.400906	12.48778	6.9045315	-20.896244	12.379082	-22.286003	-26.94991	9.929769	-18.56436	27.305569	-18.659527	-18.001434	-8.4487705	-26.278284
-15.239842	15.935299	-3.7840757	-24.875233	-14.453325	-1.5156136	23.73492	-47.69018	-14.228558	-21.724136	-7.3781404	13.143902	-14.750442	-6.8546352	-12.06945	-15.750112	2.8416023	-11.215337	13.64923	-16.26472	-6.174141	0.0	-14.910902	23.733948	7.4228	-4.5585136	-12.739188	0.071743965	14.205771	-18.718065	-9.636584	8.651914	-16.86168	-13.424089	-25.169662	9.775678	-12.018921	-9.308241	-0.63369274	-28.003027	3.1247635	11.304476	-18.783413	28.05298	13.680497	1.3042622	13.850409	-25.320759	-21.274158	-34.136814	-22.47363	23.475136	-2.2982845	-26.46973	17.94702	-1.6245441	16.638779	12.998396	-2.0680046	28.30655
18.920275	-35.35942	-22.24326	4.926632	12.473768	-18.934029	-7.5827413	23.573338	3.0274296	30.272335	-8.811877	-15.790066	6.95681	-5.601824	28.820547	-33.974213	0.012425423	10.918192	-12.368807	1.2653065	1.488677	-14.910902	0.0	-11.059193	-9.004755	6.9089594	1.153203	-19.532791	-21.14809	9.397392	6.875471	7.680069	13.626765	11.9335575	-5.16905	-14.795595	-14.682177	-3.3627396	33.79706	16.11939	10.505931	-4.8096075	16.651472	-22.948946	-20.656324	-24.45018	-7.3693695	2.6296854	48.970924	-25.201061	20.001602	-18.370964	-31.921038	6.857044	-9.8458185	11.01141	0.6216488	-11.967328	-9.8901205	-7.0062566
-14.553168	13.391527	1.8547211	-8.205782	-18.526966	25.517815	12.450173	-24.883419	2.807495	-31.28318	-22.30792	7.675423	-16.708694	-34.67303	-22.099659	-3.2182865	-14.999957	-2.607277	11.305697	-29.328362	-17.335197	23.733948	-11.059193	0.0	-3.5373688	-15.22657	-26.068264	24.342945	10.063564	-11.941768	-15.436709	15.484147	2.4455986	-19.575996	-25.985138	6.932621	2.7628975	-14.923407	-29.854576	-7.1955376	-20.594584	21.663942	-10.929821	18.812199	7.8007674	18.195538	28.262089	-13.457554	-21.79672	-27.355076	-24.400394	31.244469	0.7864895	-21.892096	30.140627	-21.136389	29.720203	16.82281	29.284653	3.5387716
-7.6201673	0.9273834	-13.057209	-17.518661	-12.950783	6.520609	4.320818	-10.485954	-10.70858	-25.792494	-7.787119	23.802055	-23.121098	-27.316383	-14.233885	0.49070168	-21.93362	-15.181919	17.675264	-11.158605	-14.75583	7.4228	-9.004755	-3.5373688	0.0	-24.39597	-8.085575	17.77955	13.4158945	-18.179497	-6.3576717	4.022339	-26.205761	-18.954878	-25.13866	25.62879	35.02782	-2.2452602	-15.627556	-7.621712	-36.530704	18.718939	-4.290056	-1.2413616	21.402693	20.949293	14.57005	-7.471418	-0.82734203	-22.7745	-8.721802	8.5382395	9.237458	-23.26009	-9.4281845	8.2855835	27.560133	15.443446	15.286562	18.083218
20.535255	-11.473095	-20.893473	0.5831919	16.061228	4.393585	-13.296838	-10.106726	3.0461397	4.252387	-19.8197	-17.92246	26.345852	-5.9532566	13.820693	-2.9417763	-18.519352	15.336185	-1.4272709	24.361572	11.583462	-4.5585136	6.9089594	-15.22657	-24.39597	0.0	-0.6789484	-12.144653	-31.516369	12.683956	-1.6097069	-28.376755	1.6703806	29.940397	20.439497	-6.0895863	-14.205681	-10.178369	10.675949	14.621087	15.806284	1.7200603	7.7782435	-5.9932833	-26.853027	-4.253154	-15.84896	-0.21694279	8.448639	1.3909473	46.03382	-29.345274	-16.340187	16.071209	-25.325363	18.627827	-17.22614	-7.4807673	-16.76349	-17.849075
12.868177	-11.639014	-3.1051044	-8.042355	35.519577	-4.428953	-24.70705	24.499983	17.906357	24.226566	-3.547861	-33.2846	24.839018	-14.38764	14.820903	-15.378061	-23.938745	23.858654	-32.283623	7.78228	17.736946	-12.739188	1.153203	-26.068264	-8.085575	-0.6789484	0.0	-15.664698	-17.963326	10.501066	34.67704	0.5265465	14.429245	16.120438	7.4037933	-21.208965	-30.287247	-19.937729	2.2468967	-1.6933041	10.933535	-9.347947	15.21932	-18.59613	-14.568584	-24.321238	-22.472666	6.265436	21.582224	-14.921393	19.460484	-43.350544	-10.77597	31.17071	-27.575901	12.665392	-32.435257	-18.5406	-19.257736	-10.243452
7.432394	18.809994	-16.601667	-22.868845	-17.086784	14.547275	20.822649	-18.803242	-30.97829	-2.0882626	-11.732337	6.687806	-14.707744	-5.60711	-14.784633	-4.964162	2.3745136	-5.083892	12.9600935	-27.0173	-15.816901	0.071743965	-19.532791	24.342945	17.77955	-12.144653	-15.664698	0.0	12.868448	4.1434135	-23.18647	7.426689	-14.637223	-28.411858	-6.9030085	2.1359806	25.535328	-2.000473	-5.2220545	-11.904798	-9.384838	6.1162834	-20.079227	5.838396	15.065788	12.011596	19.150555	-17.780352	-16.64608	-14.953404	-38.87808	18.427824	11.958107	-15.340363	15.534943	-6.256712	8.309694	12.25321	10.102918	25.35964
